complete_video_IDs,video_titles
https://www.youtube.com/watch?v=IEeJGw4yCN8,The_SIMPLEST_SWING_TRADE_EVER_[with_almost_guaranteed_returns]_
https://www.youtube.com/watch?v=20Svqr0APdo,Making_your_FIRST_1Cr_is_Difficult!__Here_is_why...._#shorts
https://www.youtube.com/watch?v=eI8hZWbGCoU,"Buy_Zomato_now?_10-min_delivery_model,_decoded!"
https://www.youtube.com/watch?v=FTY98SiFTEI,How_India_is_getting_BANKRUPT?_#shorts
https://www.youtube.com/watch?v=m81ihLG1ZWg,How_to_make_dividend_income_
https://www.youtube.com/watch?v=0W1JI_WogFI,How_to_EARN_More_
https://www.youtube.com/watch?v=NQqlA4Y7brY,How_to_make_money_on_YouTube?_#shorts
https://www.youtube.com/watch?v=HuvpsT--KVE,Maruti_Stock_about_to_Skyrocket?_
https://www.youtube.com/watch?v=u70OpBPtlZo,This_MONOPOLY_Tech_stock_could_easily_double!_
https://www.youtube.com/watch?v=SsTYLs60VYk,My_portfolio_revealed!_
https://www.youtube.com/watch?v=CSU28yiq2kE,How_to_BUY_undervalued_stocks?_[simple_strategies]_#STOCK_MARKET_INVESTING_FOR_BEGINNERS
https://www.youtube.com/watch?v=IGLkUuY2SJ0,"PayTm,_Nykaa,_Zomato_in_NIFTY_Next_50!_Buy_now?_#shorts"
https://www.youtube.com/watch?v=HaYupvyjJxI,Cryptos_will_SKYROCKET!_[Ultimate_Crypto_investing_guide_2022]_
https://www.youtube.com/watch?v=LYNKvboBRqQ,Maruti:_No_EV_BUSINESS?_#shorts
https://www.youtube.com/watch?v=MRYw1hwWa4s,STOCK_MARKETS_will_fall_due_to_weak_rupee?_(and_how_to_save_wealth!)
https://www.youtube.com/watch?v=Y5PDep8SmSA,Paytm_Crash_
https://www.youtube.com/watch?v=CecGfzZs4cE,How_to_build_a_GREAT_PORTFOLIO_with_1Lakh_rupees_
https://www.youtube.com/watch?v=kg2P_Rpns3Y,Good_vs_Bad_Monopoly_stocks!
https://www.youtube.com/watch?v=sEvl-Td67Nw,Invest_in_Fixed_Deposits_#shorts
https://www.youtube.com/watch?v=Q8zPmD2sU9U,Several_Stocks_will_CRASH
https://www.youtube.com/watch?v=_heZ4WBec2I,Job_market_crash_2022_#shorts
https://www.youtube.com/watch?v=D7BUvtIWi2s,Very_SLOW_growth_ahead?_
https://www.youtube.com/watch?v=SCKbgchHrNE,How_to_choose_your_career?_#shorts
https://www.youtube.com/watch?v=Nuqf65RMzz4,Right_time_to_invest_in_this_revolutionary_tech?
https://www.youtube.com/watch?v=bG7Pgp2GXPQ,Why_INDIANS_are_paid_LOW_SALARIES?_#shorts
https://www.youtube.com/watch?v=fZL5MFtRzJ0,Buy/Sell_these_stocks?
https://www.youtube.com/watch?v=YhFOhoFL9sY,"Pay_HIGH_tax,_but_what_do_you_get_in_return?_#shorts"
https://www.youtube.com/watch?v=lmbaOrsoPGM,LIVE_DISCUSSION:_Stock_Market_FALL!_
https://www.youtube.com/watch?v=OqXx3ldF5uY,RICHEST_politician_in_the_world_#shorts
https://www.youtube.com/watch?v=21Pm9MB6kOk,How_to_invest_in_the_stock_markets_[Ultimate_Guide_2022]
https://www.youtube.com/watch?v=ezzsId2DaUs,"Buy_Low,_Sell_High_(EASIEST_STRATEGY_TO_MAKE_MONEY!)_#shorts"
https://www.youtube.com/watch?v=b6SMhDtGCsQ,Buy_more_or_exit_the_market?
https://www.youtube.com/watch?v=98RQJrTfO4s,Why_is_India_SUPER_EXPENSIVE_for_the_MIDDLE_CLASS?_#shorts
https://www.youtube.com/watch?v=hqbMGuqtBuI,Buy_or_Rent_a_house_in_2022?
https://www.youtube.com/watch?v=pgEI24DQ9gs,THIS_will_increase_your_salary_100%....
https://www.youtube.com/watch?v=HpkOye6CBp0,"Bluechips_[HUL,_HDFC]_fall_massively!_"
https://www.youtube.com/watch?v=MwJPvB-UAos,"To_retire_with_1L/month,_you_need_a_corpus_of...._#shorts"
https://www.youtube.com/watch?v=bd8ry8pGO1w,NO_30%_tax_on_buying_Bitcoins_
https://www.youtube.com/watch?v=Rxu-WSCVEi0,"Banks_Fall,_Buy_More?_"
https://www.youtube.com/watch?v=ViPPMraSTeo,When_will_the_markets_recover_(or_crash)?_
https://www.youtube.com/watch?v=EslOHUxESt0,"Become_DEBT_FREE_[0_Debt,_0_Tension]_#shorts"
https://www.youtube.com/watch?v=bS15md6jqi4,3_Trends_that_can_5X_your_returns!_[Trend_Based_Investing_Strategy]
https://www.youtube.com/watch?v=ICZUilA3eU8,"Rent,_not_buy_a_house_[LOGIC]_#shorts"
https://www.youtube.com/watch?v=B348n650iLM,A_GREAT_stock?_Fundamental_Analysis
https://www.youtube.com/watch?v=PMC_611pVGw,Are_Cryptos_fundamentally_bad?_#shorts
https://www.youtube.com/watch?v=cM8l4RKG-uw,5_strategies_to_buy_every_dip!
https://www.youtube.com/watch?v=wggDXnby1UU,Buy_or_Sell?
https://www.youtube.com/watch?v=Rt21-qOqNKg,Russia-Ukraine_Crisis:_Which_stocks_did_I_buy_today?
https://www.youtube.com/watch?v=dE2cjK8chQ8,Great_time_to_buy!
https://www.youtube.com/watch?v=qj7Kv1fiX9Q,Buy_or_Sell_Now?
https://www.youtube.com/watch?v=pUOujJlSTOU,10X_Returns_now?
https://www.youtube.com/watch?v=S4yV6rcXFmE,40_Lakh_job_WITHOUT_COLLEGE?_#shorts
https://www.youtube.com/watch?v=8VC5Z_WVkAc,5_AMAZING_strategies_for_making_money_
https://www.youtube.com/watch?v=cOap-VC-wRQ,Financial_Independence_in_1_minute
https://www.youtube.com/watch?v=p_haMc1Ld1o,Buy_or_Sell_stocks?
https://www.youtube.com/watch?v=yjxy2aDXRE0,Drop_out_of_college_NOW?_#shorts
https://www.youtube.com/watch?v=eQPlHHz0W7o,Why_the_rich_are_getting_RICHER!
https://www.youtube.com/watch?v=Kwiu95BHZkA,How_RETAIL_INVESTORS_can_invest_in_Startups
https://www.youtube.com/watch?v=ZmyehGvmGsU,Great_stock_to_buy!
https://www.youtube.com/watch?v=mob-MKBf-Pk,How_to_invest_in_volatile_markets_safely
https://www.youtube.com/watch?v=jFO7U-9M3RI,Selling_my_Cryptos_now?
https://www.youtube.com/watch?v=Bdsu5js-bqs,3_SIMPLE_rules_to_get_SUPER_Rich!
https://www.youtube.com/watch?v=-pXIGwbnRwc,Why_you_should_not_buy_BNPL/other_fancy_cards?
https://www.youtube.com/watch?v=h10GygeLL8I,Buy_more_or_sell_these_FUNDAMENTALLY_STRONG_stocks
https://www.youtube.com/watch?v=OlRXgBRvO7g,Markets_falling_(RBI's_Monetary_Policy)_?
https://www.youtube.com/watch?v=XgkMloGkwpU,Bitcoin_vs_CBDC_[Central_Bank_Digital_Currency]_
https://www.youtube.com/watch?v=reV-oxdm_bU,Markets_will_CRASH_7_TIMES_this_year?
https://www.youtube.com/watch?v=z1zqLizic7Y,3_Mistakes_that_will_make_you_RICH!
https://www.youtube.com/watch?v=hgIZij5yARs,Buy_now?
https://www.youtube.com/watch?v=gAfWIPnbjq0,How_to_make_1L_in_dividends?
https://www.youtube.com/watch?v=ECc_0RCyYY0,Great_stock_to_buy!
https://www.youtube.com/watch?v=QlUTcW0PMvk,"Tech_Meltdown,_great_time_to_buy?"
https://www.youtube.com/watch?v=cYhdEB_oLgo,56X_possible_returns!
https://www.youtube.com/watch?v=0mfd8MPAhEU,Invest_in_0_profit_firms_#shorts
https://www.youtube.com/watch?v=Oj8QpbNdfwE,Best_Investment_Strategy_right_now?_
https://www.youtube.com/watch?v=Y0yzjw1xg3k,Buy_1/4th_MRF?_#shorts
https://www.youtube.com/watch?v=N1nIlTzOAM0,Budget_Discussion_2022
https://www.youtube.com/watch?v=e2JUsVCxqTk,Watch_Budget_&_Buy_Stocks?_#shorts_#budget2022
https://www.youtube.com/watch?v=2Ms2gG27wyA,How_to_make_massive_returns!
https://www.youtube.com/watch?v=jtvysmkz-qM,Stock_Market_will_go_up?_#BUDGET2022
https://www.youtube.com/watch?v=9Tc8-LiAcDU,Buying_these_stocks_right_now
https://www.youtube.com/watch?v=E0XvzM7rVak,"Top_stocks_gutted_down,_should_you_buy?"
https://www.youtube.com/watch?v=Mmv7Pt91tO4,World_War_3_&_Impact_on_your_portfolio
https://www.youtube.com/watch?v=jjnNw6Mi4Yo,Bitcoin:_Buy_on_Dips?_#shorts_#cryptos
https://www.youtube.com/watch?v=lAfd44X_ZS8,"How_to_invest_with_Saurabh_Mukherjea,_Salil_Desai_and_Akshat"
https://www.youtube.com/watch?v=V3We22sDi-I,Crypto_Crash_-_Buy_or_Sell?
https://www.youtube.com/watch?v=I3O-viCUS3A,15*15*15=1Cr?_
https://www.youtube.com/watch?v=SqNehYabteo,Market_Crash_-_Reasons_and_Way_ahead
https://www.youtube.com/watch?v=zwLHJlNMlf4,Should_you_invest?_Ft._@Ayushi_Chand
https://www.youtube.com/watch?v=2r2eDY2qTsg,Great_buying_opportunity?
https://www.youtube.com/watch?v=1UAzlN2-47Q,Global_economy_crashing?_
https://www.youtube.com/watch?v=dy-ISjr1Wgk,How_to_invest_in_this_revolutionary_tech?
https://www.youtube.com/watch?v=V2ailBMoBoI,Buy/Sell:_These_stocks_could_Skyrocket
https://www.youtube.com/watch?v=NjKTvIMWqxM,Stock_Analysis:_Deep_discount_or_Trap_for_retail_investors?
https://www.youtube.com/watch?v=EKzofU_8FnU,Stocks_to_buy_and_avoid
https://www.youtube.com/watch?v=sp_EtDL5XoI,Should_you_buy_this_stock?
https://www.youtube.com/watch?v=RvRvZltTo8o,Where_to_invest_in_2022?
https://www.youtube.com/watch?v=IciqMVnNh6g,"Small_Investments,_great_returns--_SPECULATION_Strategy_in_Stock_INVESTING,_explained!"
https://www.youtube.com/watch?v=Rbmxkuqqj0s,Work_from_Home_Earning_Options_in_METAVERSE!
https://www.youtube.com/watch?v=zd02mQSJidQ,5_steps_to_make_MORE_RETURNS!
https://www.youtube.com/watch?v=E8hjR3F3QOs,GREAT_time_to_buy_tech_stocks?
https://www.youtube.com/watch?v=X5NBRp9tWO4,Bull_Run_in_India_
https://www.youtube.com/watch?v=rhcHuBgM6Lw,The_REAL_POWER_of_Monopoly_TECH_STOCKS
https://www.youtube.com/watch?v=p8cRw2_aXFQ,5_Business_Ideas_that_can_make_you_RICH
https://www.youtube.com/watch?v=8fUcU4nkKgs,"1_stock,_100%_gains_"
https://www.youtube.com/watch?v=SUaVedd9L9g,Build_these_3_Amazing_income_streams!
https://www.youtube.com/watch?v=YtSaidtGc9U,What_are_SMART_CONTRACTS?__(Explained_in_15_mins!)
https://www.youtube.com/watch?v=h-CJ24omKrw,Markets_
https://www.youtube.com/watch?v=Bz9m8C8X_jU,Fake_vs_Real_Growth_in_Stocks
https://www.youtube.com/watch?v=hOrqOJ6dXO8,My_total_stock_market_returns_
https://www.youtube.com/watch?v=s9oSsNGC3H0,Investment_strategies_for_great_returns!_[Dhando_Strategy]
https://www.youtube.com/watch?v=YWA214UdNjk,3_great_stock_market_strategies_for_salaried_people
https://www.youtube.com/watch?v=aTQh_RQZ8MQ,Should_YOU_invest?_The_REAL_Value_of_NFTs
https://www.youtube.com/watch?v=nnK8kbibtgs,How_to_invest_15K_for_GROWTH!
https://www.youtube.com/watch?v=ZWz7eqbsJmk,"Great_stock,_Decent_price"
https://www.youtube.com/watch?v=MpTadQpq9LY,My_SECRET_to_analysing_stocks!
https://www.youtube.com/watch?v=UfMuKG1ViJ4,Make_100X_returns_like_Musk_
https://www.youtube.com/watch?v=1I-XQViRFq0,Great_strategy_to_buy_the_dip!
https://www.youtube.com/watch?v=OY4otpxkeqs,The_next_YES_Bank?_
https://www.youtube.com/watch?v=sjRjE0lxKQQ,My_BEST_&_Worst_Investments_in_2021_
https://www.youtube.com/watch?v=8jf8HYi39W8,Finance_with_Akshat_and_Zayn_#shorts
https://www.youtube.com/watch?v=tLJ2iCfmzHY,1_Crore_package_reality_IIT/IIM_Salary_
https://www.youtube.com/watch?v=t8m26sJgKMg,"Profitable_but_Risky_portfolio_with_INR_10,000_"
https://www.youtube.com/watch?v=wOqJzJri8B0,NFT_Investing_and_Staking_explained_
https://www.youtube.com/watch?v=Gz07wOEk8YQ,TECHNICAL_Analysis_of_Stocks_for_beginners_
https://www.youtube.com/watch?v=8Q1OXvjS4yM,What_stocks_to_buy_with_1L_
https://www.youtube.com/watch?v=5HQTcxAWKqk,My_5_secrets_to_making_money!
https://www.youtube.com/watch?v=yq5VEdfTZIc,India's_potential_Multibagger_Tech_stocks_#AtomstoBitsFramework
https://www.youtube.com/watch?v=mBun0K5exVM,Should_you_buy_or_sell?_And_re-enter_later
https://www.youtube.com/watch?v=VQp7tx8xEao,Tutorial_Video:_How_to_invest_in_US_stocks_
https://www.youtube.com/watch?v=qCvpa991XsU,"How_to_Earn,_spend_and_invest_money!"
https://www.youtube.com/watch?v=hjcvBHuPKrA,LIVE_DISCUSSION:_Market_and_Fall_-_What_to_do?
https://www.youtube.com/watch?v=wEXtbPxbDlc,How_to_make_a_lot_of_money_in_the_stock_market
https://www.youtube.com/watch?v=_pfHRCuYh6M,How_to_build_these_8_income_streams
https://www.youtube.com/watch?v=DZOZ2B_iXjo,What_are_BAT_tokens?_And_why_am_I_buying_these?
https://www.youtube.com/watch?v=eNyNtj2zf3A,Stocks_that_I_am_buying_and_selling
https://www.youtube.com/watch?v=TicLJU6DXJ0,My_3_NEW_Crypto_investments_in_2022_
https://www.youtube.com/watch?v=KooB6MqY-jw,How_to_CATCH_A_FALLING_KNIFE_to_make_money!
https://www.youtube.com/watch?v=dda1SkfLjrI,How_YOU_can_invest_in_Metaverse
https://www.youtube.com/watch?v=-fJRdBJ8U8c,List_of_great_Mid-cap_stocks
https://www.youtube.com/watch?v=P94DxjckQh8,TATA_Group:_Fundamental_Analysis_of_Stocks_
https://www.youtube.com/watch?v=vnq8i-Rdw08,5_stocks_at_discount!
https://www.youtube.com/watch?v=nldId7UtBg0,GREAT_returns_with_SMALL_investments!
https://www.youtube.com/watch?v=ObYEixHwgYw,Where_to_invest_in_2022?
https://www.youtube.com/watch?v=aik2AnFO8Po,Can_an_IIT_graduate_save_this_firm?
https://www.youtube.com/watch?v=jj5KiWvIFes,Which_stocks_to_BUY_NOW?
https://www.youtube.com/watch?v=6FVI-0a5YXg,Why_this_market_leader_is_falling?
https://www.youtube.com/watch?v=aSxNaJvAgl4,Best_EV_Stock?
https://www.youtube.com/watch?v=gDMJ2AOMe_M,[GIVEAWAY_ANNOUNCEMENT]_3_things_that_can_kill_Bitcoin
https://www.youtube.com/watch?v=SuU1eAQd900,Multibagger_or_Overpriced?
https://www.youtube.com/watch?v=kczsCOd8iKA,List_of_good_stocks
https://www.youtube.com/watch?v=1VNr88Mviho,Buying_this_now!
https://www.youtube.com/watch?v=g0hFUTMrw2c,When_do_I_sell_my_stocks?
https://www.youtube.com/watch?v=bZPDW062vgU,How_to_make_regular_income_from_investments?
https://www.youtube.com/watch?v=OreLLwtoPj8,Bitcoin_banned_in_India?_#shorts_#bitcoin_#cryptonews
https://www.youtube.com/watch?v=U371Mns2-eg,How_to_grow_fast_in_your_career!
https://www.youtube.com/watch?v=tD1vjCNTWko,Should_you_sell_ALL_your_Cryptos_now?
https://www.youtube.com/watch?v=93RGd512qrw,"Should_you_buy,_hold_or_sell_stocks?"
https://www.youtube.com/watch?v=fMnAdWTcgbc,How_YOU_can_save_A_LOT_OF_taxes_
https://www.youtube.com/watch?v=letzMLRmR6Y,Stock_Market_Fall:_Live_Discussion
https://www.youtube.com/watch?v=kriJ0QSOf1k,GREAT_buying_opportunity_in_2_SOLID_stocks!
https://www.youtube.com/watch?v=4ELuiRL7T1Y,These_5_skills_will_change_your_career!
https://www.youtube.com/watch?v=uwYJeiECR9E,Great_buying_opportunity_in_this_stock?
https://www.youtube.com/watch?v=rRLgWn8sfxw,Invest_NOW?_
https://www.youtube.com/watch?v=8phvgDauxQM,"PayTM_falls_27%,_what_should_you_do?_#shorts_#PayTMIPO"
https://www.youtube.com/watch?v=PlN9f1cLI4A,"How_to_invest_in_Commercial_Properties:_expected_return,_REITS_and_other_details."
https://www.youtube.com/watch?v=4hU0307L6hY,Crypto_CRASH_today!--fundamental_analysis_of_Cryptos_
https://www.youtube.com/watch?v=Y9wb2XGMPYk,Job_Market_Crash!
https://www.youtube.com/watch?v=5XVIhmtzLLM,Why_are_big_investors_buying_this_TECH_giant?
https://www.youtube.com/watch?v=zDj4VoNu0yg,Buying_big!
https://www.youtube.com/watch?v=LIWTSmk1rlI,Inexpensive_stocks:_Are_they_worth_it?
https://www.youtube.com/watch?v=30wmprUlw3I,How_Penny_stocks_move?
https://www.youtube.com/watch?v=VrG-wQ5plGw,Investing_in_these_two_Cryptos!
https://www.youtube.com/watch?v=L4anHNVN21E,FOMO_Marketing?
https://www.youtube.com/watch?v=eMZ6-gjG3Sk,How_to_make_MORE_MONEY?_
https://www.youtube.com/watch?v=39y-nyM3xKo,"Yield_Farming,_Bonds_and_Squid_Tokens!"
https://www.youtube.com/watch?v=KxAxntYazAQ,Buying_big!
https://www.youtube.com/watch?v=cgi7H11KMac,This_stock_can_give_5X_returns?
https://www.youtube.com/watch?v=pAgaEWah0kg,What_am_I_buying_for_my_Son_for_the_next_20_Diwalis_#MuhuratTrading
https://www.youtube.com/watch?v=2RygPXeoiNg,Finance_YouTuber_singing_
https://www.youtube.com/watch?v=1mV_sjFLKPY,How_to_get_RICH?
https://www.youtube.com/watch?v=D3AAiauEbsg,Where_should_you_invest:_HDFC_vs_ICICI?
https://www.youtube.com/watch?v=CUMc1pRoXlQ,"Next_5_years,_where_am_I_investing"
https://www.youtube.com/watch?v=pfe9NVW9Ll0,7000000%_returns_on_this_asset?!_Building_an_investment_framework
https://www.youtube.com/watch?v=iJwbHeQkfDc,This_SMALLCAP_can_give_massive_returns_
https://www.youtube.com/watch?v=TPR7TfrGUHw,Buy/Sell?
https://www.youtube.com/watch?v=_fwHMckVLa8,Investing_in_this_new_asset
https://www.youtube.com/watch?v=0pHkufFiFks,Investing_heavily_in_these_stocks_(#Smallcase)
https://www.youtube.com/watch?v=9RNoid4y7i4,Buying_HUL_
https://www.youtube.com/watch?v=lPTXNq3cfzI,How_and_when_am_I_buying_more_of_this_asset
https://www.youtube.com/watch?v=qTlmXPUOG_k,How_do_I_invest_in_Mutual_Funds?_INDEX_INVESTING_(Market_Weighted_vs_Equal_Weighted)_
https://www.youtube.com/watch?v=bUXLJiZhb8M,Asian_Paints_&_a_mid-cap_MULTIBAGGER
https://www.youtube.com/watch?v=Nqc_6I3turw,My_investing_style_
https://www.youtube.com/watch?v=xhFfRLTb45w,"Buy,_Hold_or_Sell?"
https://www.youtube.com/watch?v=1SyX64uQTgM,One_stock_that_I_REGRET_not_buying.
https://www.youtube.com/watch?v=Gcox6BZXGxU,INVEST_MORE?_
https://www.youtube.com/watch?v=um42od-JW-M,Masterclass_on_communicating_effectively_
https://www.youtube.com/watch?v=hjglquW-RRA,BUYING_more_stocks_
https://www.youtube.com/watch?v=1JzGemtOpO4,THINK_in_English_and_become_FLUENT!_#shorts_#cambly
https://www.youtube.com/watch?v=AeJO5BV-mWo,NO_MORE_BANKING_stocks!
https://www.youtube.com/watch?v=i8kiKaht74U,Buy_this_and_get_bankrupt_
https://www.youtube.com/watch?v=gTWWJ00Btg4,"Low_risk,_high_return_SMALL_CAP"
https://www.youtube.com/watch?v=0QtG_bRhGM0,"0_Profits,_Billions_in_Valuations_"
https://www.youtube.com/watch?v=p2g8xXjsXyg,A_PENNY_Stock_worth_GOLD!
https://www.youtube.com/watch?v=t9UPE8CDuFs,Make_money_by_using_these_TECHNICAL_indicators_
https://www.youtube.com/watch?v=IeFkmdcGTlk,YOUTUBE_LIVE:_A_discussion_about_Stock_Market_and_Career
https://www.youtube.com/watch?v=yPtUDNUO7BQ,BEST_TIME_to_invest_in_this_sector?_Massive_growth_potential_in_Airlines?
https://www.youtube.com/watch?v=wAwgtXOEUHk,Should_you_INVEST_in_the_US_or_India?_
https://www.youtube.com/watch?v=upet0P9p3xU,My_stocks_and_crypto_picks_for_October_
https://www.youtube.com/watch?v=2pV0ZMtF5K0,Fundamental_analysis_of_a_MONOPOLY_STOCK
https://www.youtube.com/watch?v=-fktVCXDDac,Monopoly_Stock:_Buy_or_Sell?_(SWING_TRADE)
https://www.youtube.com/watch?v=S2IX8ph2c-k,Own_these_assets_and_GET_RICH!
https://www.youtube.com/watch?v=PZiMHFOX68s,Why_do_you_pay_TAXES?_
https://www.youtube.com/watch?v=7tjJ4Ziuy9I,Bitcoin:_Is_it_REALLY_an_Asset?
https://www.youtube.com/watch?v=CW-iEVN8zyk,Where_to_invest?_
https://www.youtube.com/watch?v=w_i9KxUqc_0,Live_investing_in_Cryptos_post_China_ban
https://www.youtube.com/watch?v=Ep08ccGf0mM,6_reasons_why_I_sell_stocks
https://www.youtube.com/watch?v=QKng1gSDq80,How_the_BULL_RUN_might_end?_
https://www.youtube.com/watch?v=jmJKiPb8Z4o,How_NEO-banks_can_help_you_save_more_
https://www.youtube.com/watch?v=y0hokqpsupU,Billionaires_who_changed_their_minds_about_#Bitcoin_#shorts
https://www.youtube.com/watch?v=UP-n1nt_jo8,Start_buying_this_FUNDAMENTALLY_STRONG_stock!
https://www.youtube.com/watch?v=VRNUT2Y_ULQ,These_6_financial_mistakes_will_cost_you_A_LOT!
https://www.youtube.com/watch?v=ym7FaH2HTQo,How_much_can_you_REALLY_EARN_by_working_abroad?
https://www.youtube.com/watch?v=kbfz7gTaQvg,Understand the NFT game_
https://www.youtube.com/watch?v=Zs9d9XidgN0,Market_CRASH_2021?_China_&_#Evergrande_CRISIS_explained
https://www.youtube.com/watch?v=V1ZSYo3xAmg,GROW_YOUR_WEALTH_in_10_years_
https://www.youtube.com/watch?v=irtdoP3YqCk,How_I_am_preparing_for_the_NEXT_BIG_CRASH!
https://www.youtube.com/watch?v=PhLF0-TjBu4,How_did_I_SAVE_&_INVEST_INR_4.44_CR?
https://www.youtube.com/watch?v=KdIIgJkogGk,Make_money_in_STOCK_MARKETS-_Learn_these_concepts!
https://www.youtube.com/watch?v=ZLp_QBIcbxo,Attend_my_FREE_Masterclass_on_Personal_Finance_#Neobanks
https://www.youtube.com/watch?v=4FXf_bV95yU,Fundamental_Analysis_of_great_stocks_(MOAT_method)
https://www.youtube.com/watch?v=vl47UUNBPaw,CASH_VS_Cryptos:_What_will_survive?_
https://www.youtube.com/watch?v=iptbESNg_mc,How_many_stocks_should_you_buy?
https://www.youtube.com/watch?v=v8h_YnNyhWc,Crypto_crash_soon?_[not_really!]_#shorts_#cryptocurrency_#bitcoin
https://www.youtube.com/watch?v=PTUVVBQyaXE,"Schools_DON'T_teach_you_about_MONEY,_but_SHOULD!"
https://www.youtube.com/watch?v=wBH3iRQgQp0,Investing_in_Future_Tech_monopolies_
https://www.youtube.com/watch?v=qgFaOB-pNMU,Investing_in_FUTURE_tech_monopolies!__#_No-FAANG_stocks
https://www.youtube.com/watch?v=IsuZEoMGCsA,Should_you_invest_in_the_market_NOW?_
https://www.youtube.com/watch?v=gWs8iAgB6Ek,Why_did_I_invest_INR_85L_in_these_4_stocks?
https://www.youtube.com/watch?v=qgSCMKaE5TU,How_NOT_to_lose_money_-_'Tulip_Mania'_explained
https://www.youtube.com/watch?v=TAouuq2KUXg,How_am_I_investing_for_growth?
https://www.youtube.com/watch?v=olJqTa2vzkM,Right_way_to_Invest_in_GOLD_(Digital_Gold_vs_Physical_Gold?)
https://www.youtube.com/watch?v=sqvK5TI1yZc,Blockchain_&_Corruption_Free_India_
https://www.youtube.com/watch?v=kzZKOSDj4cQ,Use_these_apps_to_make_money_online!
https://www.youtube.com/watch?v=v919XbwhwUw,Learn_this_skill_to_make_A_LOT_of_money_
https://www.youtube.com/watch?v=ctYaB_e4Lb0,5_GREAT_stocks_for_long_term!_#Smallcase
https://www.youtube.com/watch?v=UHkN7ZrvcNQ,Live_investing_-_#FundamentalAnalysis_of_Stocks!_/_Understand_Sector_rotation
https://www.youtube.com/watch?v=kbhdLmMfkfA,How_governments_rob_their_citizens?_#moneyheist_in_real_life
https://www.youtube.com/watch?v=cUrFfBam7H8,How_safe_are_your_Crypto_investments?
https://www.youtube.com/watch?v=mFvSaVs7UZo,"How_to_get_RICH,_starting_from_0_"
https://www.youtube.com/watch?v=-E9pL_Kur1g,Tech_stocks_overvalued?_
https://www.youtube.com/watch?v=zhzv4eQ97mU,4_stocks_in_Consumer_Durable_Goods_industry
https://www.youtube.com/watch?v=H7LAnBpp2CY,My_Philosophy_of_Money_
https://www.youtube.com/watch?v=7L-xmfgKomA,Investing_in_an_UNDERVALUED_sector!
